28/03/2022 17:42,72,28.4,3812,Use
28/03/2022 17:43,71,28.5,3853,Use
28/03/2022 17:48,70,27.2,3923,Use
28/03/2022 17:56,69,25.5,3912,Use
28/03/2022 18:02,68,24.9,3889,Use
28/03/2022 18:10,67,24.5,3891,Use
28/03/2022 18:16,66,24.3,3860,Use
28/03/2022 18:23,65,24.9,3871,Use
28/03/2022 18:29,64,24.7,3875,Use
28/03/2022 18:37,63,24.3,3864,Use
28/03/2022 18:44,62,24,3782,Use
