28/03/2022 18:42,72,28.4,3812
28/03/2022 18:43,63.9,28.5,3845
28/03/2022 18:48,63,27.2,3916
28/03/2022 18:56,62.1,25.5,3905
28/03/2022 18:02,61.2,24.9,3882
28/03/2022 18:10,60.3,24.5,3884
28/03/2022 18:16,59.4,24.3,3853
28/03/2022 18:23,58.5,24.9,3864
28/03/2022 18:29,57.6,24.7,3868
28/03/2022 18:37,56.7,24.3,3857
28/03/2022 18:44,55.8,24,3575
